cohort,simulator,entry_index,exit_index,entry_time_api,exit_time_api,entry_time_actual_utc,exit_time_actual_utc,raw_episode_id,entry_price,exit_price,tp_distance,sl_distance,exit_reason,same_bar_both_hit,gross_price,spread_points,spread_observed,extra_cost_points,gross_r,net_r,stress_r,risk_mult,risk_guard_reasons,risk_budget,account_pnl,balance_before,balance_after,positive,trade_id,episode_trade_ordinal,entry_kind,score_fold,candidate_id
S2_SECONDARY_P065,S5,915653,915656,2020-08-06T18:22:00,2020-08-06T18:25:00,2020-08-06T18:22:00,2020-08-06T18:25:00,8427,2052.65,2050.0568571428576,2.106928571428492,2.5931428571427597,stop_loss,False,-2.5931428571425386,23.0,True,5.0,-0.9185305131058797,-1.0177107580203657,-1.0354215160408096,0.5,live_post_loss_cap;live_rolling_pf,0.06618725299297316,-0.06735947941476443,9.455321856139024,9.38796237672426,False,S5_003810,0,secondary,1,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,915671,915676,2020-08-06T18:40:00,2020-08-06T18:45:00,2020-08-06T18:40:00,2020-08-06T18:45:00,8431,2053.61,2055.378,1.7680000000000389,2.1760000000000477,take_profit,False,1.768000000000029,23.0,True,5.0,0.7348295926849518,0.6184538653366581,0.5976724854530343,0.5,live_post_loss_cap;live_rolling_pf,0.06571573663706982,0.040642151336641674,9.38796237672426,9.428604528060902,True,S5_003811,0,secondary,1,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,915677,915689,2020-08-06T18:46:00,2020-08-06T18:58:00,2020-08-06T18:46:00,2020-08-06T18:58:00,8431,2055.43,2057.1905714285713,1.7605714285714322,2.1668571428571473,take_profit,False,1.7605714285714384,23.0,True,5.0,0.7345333174395069,0.6177136726665902,0.5968530218142836,0.5,live_post_loss_cap;live_rolling_pf,0.06600023169642631,0.040769245518045394,9.428604528060902,9.469373773578948,True,S5_003812,1,secondary,1,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,915691,915695,2020-08-06T19:00:00,2020-08-06T19:04:00,2020-08-06T19:00:00,2020-08-06T19:04:00,8432,2057.78,2059.28,1.5,1.7222857142856811,take_profit,False,1.5,23.0,True,5.0,0.7683301624469617,0.6249085321235288,0.5992975267086301,0.5,live_post_loss_cap;live_rolling_pf,0.06628561641505264,0.04142244725483383,9.469373773578948,9.51079622083378,True,S5_003813,0,secondary,1,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,915696,915705,2020-08-06T19:05:00,2020-08-06T19:14:00,2020-08-06T19:05:00,2020-08-06T19:14:00,8433,2061.44,2059.342857142857,1.7039285714286052,2.0971428571428987,stop_loss,False,-2.0971428571428987,23.0,True,5.0,-0.9011663597298974,-1.0214855739717617,-1.0429711479435229,0.5,live_post_loss_cap;live_rolling_pf,0.06657557354583647,-0.068005987955968,9.51079622083378,9.442790232877813,False,S5_003814,0,secondary,1,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,915738,915740,2020-08-06T19:47:00,2020-08-06T19:49:00,2020-08-06T19:47:00,2020-08-06T19:49:00,8436,2059.39,2058.1305714285713,1.5,1.2594285714285176,stop_loss,False,-1.2594285714285434,23.0,True,5.0,-0.8455783617878498,-1.0335699213504885,-1.0671398427009597,0.5,live_post_loss_cap;live_rolling_pf,0.06609953163014469,-0.06831848770827277,9.442790232877813,9.37447174516954,False,S5_003815,0,secondary,1,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,915775,915781,2020-08-06T20:24:00,2020-08-06T20:30:00,2020-08-06T20:24:00,2020-08-06T20:30:00,8438,2057.75,2056.3534285714286,1.5,1.3965714285713537,stop_loss,False,-1.3965714285714057,23.0,True,5.0,-0.8585982785877648,-1.0307395046548726,-1.0614790093097133,0.5,live_post_loss_cap;live_rolling_pf,0.06562130221618678,-0.06763846854112006,9.37447174516954,9.30683327662842,False,S5_003816,0,secondary,1,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,915874,915883,2020-08-06T22:03:00,2020-08-06T22:12:00,2020-08-06T22:03:00,2020-08-06T22:12:00,8441,2061.33,2059.8545714285715,1.5,1.475428571428503,stop_loss,False,-1.4754285714284379,23.0,True,5.0,-0.8651365387836724,-1.0293181437426335,-1.0586362874853052,0.5,live_post_loss_cap;live_rolling_pf,0.06514783293639895,-0.06705784646694937,9.30683327662842,9.23977543016147,False,S5_003817,0,secondary,1,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,915898,915901,2020-08-06T22:27:00,2020-08-06T22:30:00,2020-08-06T22:27:00,2020-08-06T22:30:00,8443,2060.17,2061.897142857143,1.7271428571428908,2.125714285714327,take_profit,False,1.7271428571430079,23.0,True,5.0,0.7331716191631803,0.6143117040631216,0.5930867192238255,0.5,live_post_loss_cap;live_rolling_pf,0.0646784280111303,0.039732715327641395,9.23977543016147,9.279508145489112,True,S5_003818,0,secondary,1,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,915903,915905,2020-08-06T22:32:00,2020-08-06T22:34:00,2020-08-06T22:32:00,2020-08-06T22:34:00,8443,2060.73,2062.23,1.5,1.7954285714285758,take_profit,False,1.5,23.0,True,5.0,0.7405840033855253,0.6023416560868938,0.5776555226407096,0.5,live_post_loss_cap;live_rolling_pf,0.06495655701842379,0.039126040128180134,9.279508145489112,9.318634185617292,True,S5_003819,1,secondary,1,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,915906,915927,2020-08-06T22:35:00,2020-08-06T22:56:00,2020-08-06T22:35:00,2020-08-06T22:56:00,8444,2061.56,2063.06,1.5,1.522285714285629,take_profit,False,1.5,23.0,True,5.0,0.8560247839556915,0.696233490950629,0.6676993314854393,0.5,live_post_loss_cap;live_rolling_pf,0.06523043929932104,0.04541561646960939,9.318634185617292,9.364049802086901,True,S5_003820,0,secondary,1,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,915984,915990,2020-08-06T23:53:00,2020-08-07T01:00:00,2020-08-06T23:53:00,2020-08-07T01:00:00,8445,2063.43,2064.93,1.5,1.5508571428571616,take_profit,False,1.5,41.0,True,5.0,0.764971586769627,0.5303803001602747,0.5048812472679538,0.5,live_post_loss_cap;live_rolling_pf,0.06554834861460831,0.03476555281322628,9.364049802086901,9.398815354900128,True,S5_003821,0,secondary,1,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,915997,916010,2020-08-07T01:07:00,2020-08-07T01:20:00,2020-08-07T01:07:00,2020-08-07T01:20:00,8448,2065.21,2066.71,1.5,1.4011428571428821,take_profit,False,1.5,36.0,True,5.0,0.8517196625567693,0.6189162881245857,0.5905256327060268,0.5,live_rolling_pf,0.0657917074843009,0.04071955938556203,9.398815354900128,9.439534914285689,True,S5_003822,0,secondary,1,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,916012,916012,2020-08-07T01:22:00,2020-08-07T01:22:00,2020-08-07T01:22:00,2020-08-07T01:22:00,8449,2073.69,2071.5414285714287,1.7457142857142605,2.1485714285713975,stop_loss,False,-2.1485714285713584,23.0,True,5.0,-0.9033033033032856,-1.021021021021005,-1.0420420420420262,0.5,live_rolling_pf,0.06607674439999982,-0.06746574503303178,9.439534914285689,9.372069169252658,False,S5_003823,0,secondary,1,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,916183,916183,2020-08-07T04:13:00,2020-08-07T04:13:00,2020-08-07T04:13:00,2020-08-07T04:13:00,8452,2070.2,2072.4601428571427,2.2601428571428284,2.7817142857142505,take_profit,False,2.2601428571429096,24.0,True,5.0,0.7479670953101621,0.6519950832072866,0.6354481845688598,0.5,live_rolling_pf,0.06560448418476861,0.04277380112481933,9.372069169252658,9.414842970377478,True,S5_003824,0,secondary,1,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,916184,916184,2020-08-07T04:14:00,2020-08-07T04:14:00,2020-08-07T04:14:00,2020-08-07T04:14:00,8452,2072.7,2069.637142857143,2.4885714285713614,3.06285714285706,stop_loss,False,-3.0628571428569558,30.0,True,5.0,-0.9107901444349711,-1.014868309260802,-1.029736618521635,0.5,live_rolling_pf,0.06590390079264234,-0.06688378037112055,9.414842970377478,9.347959190006357,False,S5_003825,1,secondary,1,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,916412,916415,2020-08-07T08:02:00,2020-08-07T08:05:00,2020-08-07T08:02:00,2020-08-07T08:05:00,8457,2058.33,2056.784857142857,1.5,1.5451428571426993,stop_loss,False,-1.5451428571427641,45.0,True,5.0,-0.7744522411571104,-1.0250608620936905,-1.0501217241873484,0.5,live_rolling_pf,0.0654357143300445,-0.06707558974287187,9.347959190006357,9.280883600263484,False,S5_003826,0,secondary,1,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,916432,916436,2020-08-07T08:22:00,2020-08-07T08:26:00,2020-08-07T08:22:00,2020-08-07T08:26:00,8462,2058.09,2056.346,1.5,1.7440000000001288,stop_loss,False,-1.7440000000001419,40.0,True,5.0,-0.8134328358209127,-1.0233208955223927,-1.0466417910447794,0.5,live_post_loss_cap;live_rolling_pf,0.0649661852018444,-0.06648125481942503,9.280883600263484,9.214402345444059,False,S5_003827,0,secondary,1,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,916453,916461,2020-08-07T08:43:00,2020-08-07T08:51:00,2020-08-07T08:43:00,2020-08-07T08:51:00,8465,2059.66,2061.506,1.84600000000001,2.2720000000000122,take_profit,False,1.8460000000000036,23.0,True,5.0,0.7378097521982393,0.625899280575538,0.6059152677857699,0.5,live_post_loss_cap;live_rolling_pf,0.06450081641810841,0.04037101459262891,9.214402345444059,9.254773360036689,True,S5_003828,0,secondary,1,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,916462,916472,2020-08-07T08:52:00,2020-08-07T09:02:00,2020-08-07T08:52:00,2020-08-07T09:02:00,8465,2061.55,2063.05,1.5,1.6445714285716218,take_profit,False,1.5,27.0,True,5.0,0.78346515445448,0.6163259215041909,0.5902104163557081,0.5,live_post_loss_cap;live_rolling_pf,0.06478341352025682,0.03992769703605934,9.254773360036689,9.294701057072748,True,S5_003829,1,secondary,1,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,916495,916495,2020-08-07T09:25:00,2020-08-07T09:25:00,2020-08-07T09:25:00,2020-08-07T09:25:00,8467,2060.06,2061.56,1.5,1.5234285714285112,take_profit,False,1.5,23.0,True,5.0,0.8554668404758319,0.6957796969203432,0.6672641355711488,0.5,live_post_loss_cap;live_rolling_pf,0.06506290739950923,0.04526944999118689,9.294701057072748,9.339970507063935,True,S5_003830,0,secondary,1,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,916599,916613,2020-08-07T11:09:00,2020-08-07T11:23:00,2020-08-07T11:09:00,2020-08-07T11:23:00,8473,2062.2,2060.728,1.5,1.4719999999999087,stop_loss,False,-1.4719999999997526,23.0,True,5.0,-0.8648648648647659,-1.0293772032901567,-1.058754406580405,0.5,live_rolling_pf,0.06537979354944755,-0.06730046903561815,9.339970507063935,9.272670038028316,False,S5_003831,0,secondary,1,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,916640,916655,2020-08-07T11:50:00,2020-08-07T12:05:00,2020-08-07T11:50:00,2020-08-07T12:05:00,8474,2061.01,2059.627142857143,1.5,1.3828571428570287,stop_loss,False,-1.3828571428571195,23.0,True,5.0,-0.8573959255979204,-1.031000885739651,-1.0620017714792458,0.5,live_post_loss_cap;live_rolling_pf,0.06490869026619822,-0.06692091715665104,9.272670038028316,9.205749120871666,False,S5_003832,0,secondary,1,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,916683,916688,2020-08-07T12:33:00,2020-08-07T12:38:00,2020-08-07T12:33:00,2020-08-07T12:38:00,8480,2060.64,2059.1725714285712,1.5,1.4674285714285882,stop_loss,False,-1.467428571428627,23.0,True,5.0,-0.8645009257700966,-1.0294563204847895,-1.0589126409695562,0.5,live_post_loss_cap;live_rolling_pf,0.06444024384610166,-0.06633841632095042,9.205749120871666,9.139410704550714,False,S5_003833,0,secondary,1,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,916704,916711,2020-08-07T12:54:00,2020-08-07T13:01:00,2020-08-07T12:54:00,2020-08-07T13:01:00,8486,2057.53,2059.03,1.5,1.2331428571426972,take_profit,False,1.5,23.0,True,5.0,1.0251903925015766,0.8338215192346157,0.7996485061512297,0.5,live_post_loss_cap;live_rolling_pf,0.063975874931855,0.0533444612300431,9.139410704550714,9.192755165780758,True,S5_003834,0,secondary,1,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,916950,916950,2020-08-07T17:00:00,2020-08-07T17:00:00,2020-08-07T17:00:00,2020-08-07T17:00:00,8496,2046.34,2042.9788571428571,2.730928571428474,3.361142857142737,stop_loss,False,-3.361142857142795,23.0,True,5.0,-0.935953536478652,-1.013923144243791,-1.0278462884875659,0.5,live_rolling_pf,0.06434928616046531,-0.06524523055366246,9.192755165780758,9.127509935227096,False,S5_003835,0,secondary,1,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,916971,916974,2020-08-07T17:21:00,2020-08-07T17:24:00,2020-08-07T17:21:00,2020-08-07T17:24:00,8496,2030.68,2025.2308571428573,4.427428571428557,5.449142857142839,stop_loss,False,-5.4491428571427605,23.0,True,5.0,-0.9595009307239384,-1.0088041454947791,-1.0176082909895723,0.5,live_post_loss_cap;live_rolling_pf,0.06389256954658967,-0.06445508902491315,9.127509935227096,9.063054846202183,False,S5_003836,1,secondary,1,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,916989,916999,2020-08-07T17:39:00,2020-08-07T17:49:00,2020-08-07T17:39:00,2020-08-07T17:49:00,8496,2032.02,2034.9765714285713,2.9565714285714,3.6388571428571077,take_profit,False,2.956571428571351,23.0,True,5.0,0.7641976220367641,0.6918248282992255,0.6789011151318081,0.5,live_post_loss_cap;live_rolling_pf,0.06344138392341528,0.04389032453988202,9.063054846202183,9.106945170742065,True,S5_003837,2,secondary,1,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,917000,917001,2020-08-07T17:50:00,2020-08-07T17:51:00,2020-08-07T17:50:00,2020-08-07T17:51:00,8496,2036.0,2038.3205,2.320500000000001,2.856000000000001,take_profit,False,2.320500000000038,23.0,True,5.0,0.7519442644199732,0.6612119248217878,0.6450097213221119,0.5,live_post_loss_cap;live_rolling_pf,0.06374861619519447,0.04215134521914993,9.106945170742065,9.149096515961215,True,S5_003838,3,secondary,1,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,917002,917011,2020-08-07T17:52:00,2020-08-07T18:01:00,2020-08-07T17:52:00,2020-08-07T18:01:00,8496,2037.91,2035.0997142857143,2.2833571428571355,2.810285714285705,stop_loss,False,-2.810285714285783,23.0,True,5.0,-0.9243492152993393,-1.0164458227610444,-1.0328916455220631,0.5,live_post_loss_cap;live_rolling_pf,0.06404367561172851,-0.06509692654980483,9.149096515961215,9.08399958941141,False,S5_003839,4,secondary,1,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,917044,917045,2020-08-07T18:34:00,2020-08-07T18:35:00,2020-08-07T18:34:00,2020-08-07T18:35:00,8499,2032.48,2030.2742857142857,1.7921428571428741,2.205714285714307,stop_loss,False,-2.2057142857142935,23.0,True,5.0,-0.9055718475073268,-1.020527859237531,-1.0410557184750675,0.5,live_post_loss_cap;live_rolling_pf,0.06358799712587988,-0.06489332258007648,9.08399958941141,9.019106266831335,False,S5_003840,0,secondary,1,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,917060,917065,2020-08-07T18:50:00,2020-08-07T18:55:00,2020-08-07T18:50:00,2020-08-07T18:55:00,8501,2028.87,2026.1705714285713,2.193285714285725,2.699428571428585,stop_loss,False,-2.699428571428598,23.0,True,5.0,-0.9214863942260849,-1.0170681751682478,-1.034136350336491,0.5,live_post_loss_cap;live_rolling_pf,0.06313374386781935,-0.06421132166718257,9.019106266831335,8.954894945164153,False,S5_003841,0,secondary,1,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,917080,917080,2020-08-07T19:10:00,2020-08-07T19:10:00,2020-08-07T19:10:00,2020-08-07T19:10:00,8504,2029.52,2031.3279285714286,1.8079285714286584,2.225142857142964,take_profit,False,1.807928571428647,23.0,True,5.0,0.7363842662632363,0.6223379494937776,0.6019725357849458,0.5,live_post_loss_cap;live_rolling_pf,0.06268426461614907,0.03901079670673957,8.954894945164153,8.993905741870892,True,S5_003842,0,secondary,1,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,917081,917085,2020-08-07T19:11:00,2020-08-07T19:15:00,2020-08-07T19:11:00,2020-08-07T19:15:00,8504,2031.19,2028.9294285714286,1.8367142857143677,2.2605714285715295,stop_loss,False,-2.2605714285714384,23.0,True,5.0,-0.907651715039545,-1.0200757141217935,-1.0401514282436237,0.5,live_post_loss_cap;live_rolling_pf,0.06295734019309625,-0.06422125375668135,8.993905741870892,8.92968448811421,False,S5_003843,1,secondary,1,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,917100,917105,2020-08-07T19:30:00,2020-08-07T19:35:00,2020-08-07T19:30:00,2020-08-07T19:35:00,8504,2028.83,2030.33,1.5,1.6994285714285589,take_profit,False,1.5,23.0,True,5.0,0.7774322523323018,0.6323115652302721,0.6063971568191954,0.5,live_post_loss_cap;live_rolling_pf,0.06250779141679948,0.03952439942984384,8.92968448811421,8.969208887544054,True,S5_003844,2,secondary,1,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,917106,917112,2020-08-07T19:36:00,2020-08-07T19:42:00,2020-08-07T19:36:00,2020-08-07T19:42:00,8504,2030.17,2028.6785714285716,1.5,1.4914285714285924,stop_loss,False,-1.4914285714285143,23.0,True,5.0,-0.8663900414937322,-1.0290456431534813,-1.0580912863070078,0.5,live_post_loss_cap;live_rolling_pf,0.06278446221280838,-0.06460807729782485,8.969208887544054,8.90460081024623,False,S5_003845,3,secondary,1,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,917129,917132,2020-08-07T19:59:00,2020-08-07T20:02:00,2020-08-07T19:59:00,2020-08-07T20:02:00,8505,2024.94,2026.8482142857142,1.9082142857142605,2.3485714285713977,take_profit,False,1.9082142857141662,23.0,True,5.0,0.7400277008309875,0.6314404432132577,0.6120498614958059,0.5,live_post_loss_cap;live_rolling_pf,0.06233220567172361,0.039359075575813085,8.90460081024623,8.943959885822043,True,S5_003846,0,secondary,1,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,917133,917136,2020-08-07T20:03:00,2020-08-07T20:06:00,2020-08-07T20:03:00,2020-08-07T20:06:00,8506,2026.55,2024.3134285714286,1.8172142857142797,2.236571428571421,stop_loss,False,-2.236571428571324,23.0,True,5.0,-0.906753156492489,-1.0202710529363677,-1.0405421058727744,0.5,live_post_loss_cap;live_rolling_pf,0.0626077192007543,-0.06387684359089803,8.943959885822043,8.880083042231146,False,S5_003847,0,secondary,1,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,917151,917152,2020-08-07T20:21:00,2020-08-07T20:22:00,2020-08-07T20:21:00,2020-08-07T20:22:00,8510,2018.96,2016.2868571428571,2.1719285714285386,2.6731428571428166,stop_loss,False,-2.6731428571429205,23.0,True,5.0,-0.920775514221076,-1.0172227142998098,-1.0344454285995837,0.5,live_post_loss_cap;live_rolling_pf,0.06216058129561802,-0.06323115522798256,8.880083042231146,8.816851887003162,False,S5_003848,0,secondary,1,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,917167,917170,2020-08-07T20:37:00,2020-08-07T20:40:00,2020-08-07T20:37:00,2020-08-07T20:40:00,8511,2019.17,2016.5105714285717,2.1607857142856703,2.6594285714285175,stop_loss,False,-2.659428571428407,23.0,True,5.0,-0.9203994858103034,-1.0173044596064094,-1.0346089192128567,0.5,live_post_loss_cap;live_rolling_pf,0.061717963209022134,-0.06278595921036252,8.816851887003162,8.7540659277928,False,S5_003849,0,secondary,1,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,917372,917375,2020-08-10T01:04:00,2020-08-10T01:07:00,2020-08-10T01:04:00,2020-08-10T01:07:00,8522,2027.08,2029.8917142857142,2.8117142857142623,3.4605714285713995,take_profit,False,2.811714285714288,38.0,True,5.0,0.7321083172147064,0.6201458116351786,0.6071269156375592,0.5,live_rolling_pf,0.0612784614945496,0.0380015812392925,8.7540659277928,8.792067509032092,True,S5_003850,0,primary,1,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,917381,917383,2020-08-10T01:13:00,2020-08-10T01:15:00,2020-08-10T01:13:00,2020-08-10T01:15:00,8522,2029.64,2025.8674285714287,3.065214285714327,3.7725714285714798,stop_loss,False,-3.772571428571382,61.0,True,5.0,-0.8608123084946661,-1.011408827172544,-1.0228176543451106,0.5,live_rolling_pf,0.06154447256322465,-0.06224662281412386,8.792067509032092,8.729820886217968,False,S5_003851,1,secondary,1,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,917399,917419,2020-08-10T01:31:00,2020-08-10T01:51:00,2020-08-10T01:31:00,2020-08-10T01:51:00,8522,2027.03,2024.2494285714286,2.259214285714321,2.780571428571472,stop_loss,False,-2.7805714285714203,38.0,True,5.0,-0.8797685771108151,-1.015819924064348,-1.0316398481287121,0.5,live_post_loss_cap;live_rolling_pf,0.06110874620352578,-0.062075481928133065,8.729820886217968,8.667745404289835,False,S5_003852,2,secondary,1,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,917434,917437,2020-08-10T02:06:00,2020-08-10T02:09:00,2020-08-10T02:06:00,2020-08-10T02:09:00,8524,2026.9,2028.4,1.5,1.1725714285714275,take_profit,False,1.5,42.0,True,5.0,0.9418729817007542,0.6467527807678513,0.6153570147111593,0.5,live_post_loss_cap;live_rolling_pf,0.06067421783002885,0.0392412191024855,8.667745404289835,8.706986623392321,True,S5_003853,0,secondary,1,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,917440,917441,2020-08-10T02:12:00,2020-08-10T02:13:00,2020-08-10T02:12:00,2020-08-10T02:13:00,8524,2028.94,2027.7160000000001,1.5,1.2240000000000304,stop_loss,False,-1.2239999999999327,30.0,True,5.0,-0.8031496062991524,-1.0328083989500665,-1.065616797900197,0.5,live_post_loss_cap;live_rolling_pf,0.06094890636374625,-0.06294854239929829,8.706986623392321,8.644038080993024,False,S5_003854,1,secondary,1,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,917470,917477,2020-08-10T02:42:00,2020-08-10T02:49:00,2020-08-10T02:42:00,2020-08-10T02:49:00,8526,2026.58,2028.08,1.5,1.5382857142857187,take_profit,False,1.5,45.0,True,5.0,0.7544187383244703,0.5029458255496468,0.47779853427216445,0.5,live_post_loss_cap;live_rolling_pf,0.06050826656695117,0.030432380081093353,8.644038080993024,8.674470461074117,True,S5_003855,0,secondary,1,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,917478,917484,2020-08-10T02:50:00,2020-08-10T02:56:00,2020-08-10T02:50:00,2020-08-10T02:56:00,8526,2028.27,2026.8814285714286,1.5,1.388571428571439,stop_loss,False,-1.3885714285713675,36.0,True,5.0,-0.794117647058784,-1.028594771241789,-1.0571895424836188,0.5,live_post_loss_cap;live_rolling_pf,0.06072129322751882,-0.06245760471686532,8.674470461074117,8.612012856357252,False,S5_003856,1,secondary,1,S2_SECONDARY_P065
